Time,alt_msl_ft,ias_kt,vs_fps,pitch_deg,roll_deg,throttle
30.6167,314.6640222,81.11909737,-7.963311547,-5.229513447,-1.239405151,0.4498928189
30.8167,313.0742385,80.92073015,-7.944552078,-5.246580625,-1.267787001,0.4498928189
31.0167,311.4794875,80.72804418,-8.008638352,-5.26834258,-1.243489554,0.4498928189
31.2167,309.8749291,80.53722949,-8.02715703,-5.20255379,-1.169396201,0.4498928189
31.4167,308.2741551,80.34503797,-7.976355526,-5.113351227,-1.09548182,0.4498928189
31.6167,306.6905855,80.15131303,-7.862229924,-5.07450395,-1.043898688,0.4498928189
31.8083,305.1860552,79.97051868,-7.856323994,-5.163073403,-1.014496079,0.4498928189
32.0167,303.5370738,79.782764,-7.972565791,-5.215578934,-0.9736508582,0.4498928189
32.2167,301.9334794,79.60610375,-8.053993073,-5.184086239,-0.9241676287,0.4498928189
32.4167,300.3211839,79.42925316,-8.062781527,-5.124926653,-0.8715093342,0.4498928189
32.6333,298.7117586,79.25175321,-8.031511839,-5.07911904,-0.8030178748,0.4498928189
32.8333,297.1091355,79.07399415,-7.993573483,-5.021288189,-0.7303323077,0.4498928189
33.0167,295.517864,78.8936196,-7.919787907,-4.893677026,-0.6488518164,0.4498928189
33.2167,294.0189324,78.71190773,-7.709330914,-4.63186929,-0.5578786217,0.4498928189
33.4167,292.4568963,78.49795506,-7.284390315,-4.303642526,-0.4628565591,0.4498928189
33.6167,291.0538249,78.2767401,-6.756244525,-4.059647852,-0.3778817473,0.4498928189
33.8167,289.7479223,78.04907274,-6.339632868,-4.007029595,-0.295026425,0.4498928189
34.0167,288.5052031,77.82272178,-6.118316335,-3.986657447,-0.2032221982,0.4498928189
34.2167,287.2997909,77.59372254,-5.927704956,-3.778891731,-0.06142524566,0.4498928189
34.4333,286.151827,77.35160463,-5.53772877,-3.47034182,0.1036143995,0.4498928189
34.6167,285.0903498,77.09917475,-5.105437998,-3.355630251,0.2340991911,0.4498928189
34.8167,284.096543,76.84823165,-4.860725806,-3.401255057,0.3415508894,0.4498928189
35.0167,283.1308607,76.60609742,-4.818314605,-3.541164266,0.3895451209,0.4498928189
35.2167,282.1518935,76.37740692,-4.98767281,-3.699015643,0.3996903177,0.4498928189
35.4167,281.1330321,76.15832692,-5.187984297,-3.720367358,0.4019470398,0.4498928189
35.6167,280.0823974,75.94262309,-5.307999743,-3.683324875,0.3986718211,0.4498928189
35.8083,279.1049746,75.74613823,-5.337558007,-3.666652041,0.3878562378,0.4498928189
36.0167,277.9362582,75.52290542,-5.48680114,-3.874433073,0.339060961,0.4498928189
36.2167,276.8096719,75.33081681,-5.768814801,-3.991796511,0.3090969036,0.4498928189
36.4083,275.6805221,75.15395737,-6.009921124,-4.016910138,0.2908752969,0.4498928189
36.6167,274.4127259,74.96303835,-6.127885817,-3.915760046,0.2822183913,0.4498928189
36.8167,273.1849428,74.77946401,-6.152695752,-3.913359149,0.2573171519,0.4498928189
37.0167,271.9474457,74.60084416,-6.230105069,-3.978971791,0.2166806491,0.4284565916
37.2167,270.6891871,74.42854211,-6.351725807,-4.033358997,0.1753343365,0.4070203644
37.4167,269.4057207,74.26073656,-6.482658226,-4.071212199,0.1358989137,0.4070203644
37.6167,268.0971384,74.09505533,-6.595249487,-4.057924059,0.09719195589,0.4070203644
37.8167,266.77206,73.92810158,-6.649591232,-4.002119234,0.05649965328,0.4070203644
38.0167,265.4430855,73.75699946,-6.63813178,-3.926906967,0.01236904628,0.4070203644
38.2167,264.1774837,73.58984848,-6.565891811,-3.936667593,-0.04579638233,0.4070203644
38.4167,262.8011872,73.41769994,-6.679537394,-4.223185881,-0.1392054583,0.4070203644
38.6167,261.4288154,73.27116439,-7.052003927,-4.547301871,-0.2227599163,0.4070203644
38.8167,259.9692343,73.14261695,-7.529698454,-4.796859776,-0.2861222772,0.3341371919
39.0167,258.4130933,73.02861518,-8.010109558,-5.001772144,-0.3432417273,0.2955519829
39.2167,256.7619003,72.92619803,-8.485332083,-5.219394685,-0.358053322,0.2955519829
39.4167,255.0144071,72.83424557,-8.983604616,-5.422735411,-0.3407714397,0.2955519829
39.6167,253.1722844,72.74666368,-9.402016178,-5.412011203,-0.3935444338,0.2955519829
39.8167,251.2714146,72.65038249,-9.577141469,-5.230630661,-0.4844055679,0.2955519829
40.0167,249.362305,72.53659801,-9.502801881,-5.004366247,-0.5817908042,0.2955519829
40.2167,247.4822602,72.40582255,-9.301216574,-4.808012193,-0.6661600772,0.2955519829
40.4167,245.6490367,72.26011367,-9.048032336,-4.630831994,-0.7431308475,0.2955519829
40.6167,243.8693823,72.09812094,-8.747366085,-4.334628738,-0.8029517292,0.2955519829
40.8167,242.1679698,71.91355915,-8.276534523,-3.994359679,-0.8440351762,0.2955519829
41.0167,240.5660253,71.70991656,-7.767786218,-3.753369171,-0.8498745024,0.2955519829
41.2167,239.0599556,71.49424406,-7.320779027,-3.602557131,-0.7955992062,0.2955519829
41.4083,237.6908502,71.28121958,-6.990167228,-3.490704127,-0.6954479057,0.2955519829
41.6167,236.2683437,71.04257499,-6.6749243,-3.299808996,-0.5460120002,0.2955519829
41.8167,234.967733,70.8035202,-6.340947678,-3.075093551,-0.4000989851,0.2955519829
42.0167,233.7370699,70.5538612,-5.976976554,-2.84720407,-0.267458081,0.2955519829
42.2167,232.5807164,70.29482729,-5.602600154,-2.677833674,-0.1498842825,0.2955519829
42.4167,231.49094,70.03227031,-5.320878485,-2.6012903,-0.01323359231,0.2955519829
42.6167,230.4478448,69.76786561,-5.11751123,-2.476439136,0.1450655693,0.2955519829
42.8167,229.4469185,69.49760356,-4.898657652,-2.295450058,0.3001869916,0.2955519829
43.0167,228.4937618,69.21847937,-4.639568503,-2.082969906,0.4460784123,0.2955519829
